date,region,product_type,product_id,product_name,customers_acquired,avg_product_value,marketing_spend,churn_rate,revenue
2023-12,North,Mortgage,2543,Home Loan Pro,320,200320.25,27548.85,0.0742,59346075.98
2023-12,North,Mortgage,2544,First Home Loan,320,199529.24,25605.94,0.082,58613709.54
2023-12,North,Personal Loan,2545,Flexi Loan,333,2528.33,18738.6,0.0457,803457.51
2023-12,North,Personal Loan,2546,Instant Loan,369,2361.61,20283.35,0.0636,816010.88
2023-12,North,Savings Account,2547,High Yield Savings,353,1654.37,19645.82,0.0518,553741.79
2023-12,North,Savings Account,2548,Standard Savings,326,2385.75,19935.95,0.063,728755.97
2023-12,North,Investment,2549,WealthBuilder Fund,343,957.47,29438.43,0.0271,319512.24
2023-12,North,Investment,2550,Retirement Plan,338,2204.17,18018.38,0.039,715954.09
2023-12,South,Credit Card,2551,Platinum Card,301,1081.22,15407.76,0.0377,313177.86
2023-12,South,Credit Card,2552,CashBack Card,325,2485.48,9762.81,0.0456,770946.19
2023-12,South,Credit Card,2553,Student Card,342,100.0,26246.74,0.0344,33023.52
2023-12,South,Mortgage,2554,Home Loan Pro,387,199567.36,30928.65,0.0451,73749379.49
2023-12,South,Mortgage,2555,First Home Loan,331,200735.13,21342.59,0.0441,63513177.26
2023-12,South,Personal Loan,2556,Flexi Loan,337,248.12,27682.67,0.0445,79895.51
2023-12,South,Personal Loan,2557,Instant Loan,424,3010.27,16579.0,0.0411,1223896.31
2023-12,South,Savings Account,2558,High Yield Savings,366,4377.38,23382.54,0.0418,1535152.42
2023-12,South,Savings Account,2559,Standard Savings,366,100.0,19553.17,0.0375,35227.5
2023-12,South,Investment,2560,WealthBuilder Fund,362,1403.98,16527.17,0.015,500617.15
2023-12,South,Investment,2561,Retirement Plan,279,449.31,15782.79,0.0669,116971.07
2023-12,East,Credit Card,2562,Platinum Card,353,1393.74,22102.37,0.0272,478608.09
2023-12,East,Credit Card,2563,CashBack Card,395,1106.7,20541.99,0.0247,426348.98
2023-12,East,Credit Card,2564,Student Card,362,361.17,23249.68,0.0511,124062.55
2023-12,East,Mortgage,2565,Home Loan Pro,350,199257.09,24033.38,0.01,69042581.68
2023-12,East,Mortgage,2566,First Home Loan,365,199541.08,22122.68,0.07,67734219.61
2023-12,East,Personal Loan,2567,Flexi Loan,299,1708.44,28333.77,0.0561,482166.36
2023-12,East,Personal Loan,2568,Instant Loan,316,1115.98,19337.01,0.0467,336180.94
2023-12,East,Savings Account,2569,High Yield Savings,348,2091.18,24157.49,0.066,679700.42
2023-12,East,Savings Account,2570,Standard Savings,400,1099.92,22492.34,0.0587,414141.88
2023-12,East,Investment,2571,WealthBuilder Fund,339,1425.48,19061.36,0.0668,450957.44
2023-12,East,Investment,2572,Retirement Plan,307,2807.63,28207.14,0.0513,817724.76
2023-12,West,Credit Card,2573,Platinum Card,365,2662.93,10682.22,0.0658,908013.86
2023-12,West,Credit Card,2574,CashBack Card,375,1787.93,22306.82,0.0649,626960.0
2023-12,West,Credit Card,2575,Student Card,317,885.17,13158.19,0.0464,267579.1
2023-12,West,Mortgage,2576,Home Loan Pro,327,200148.78,19143.72,0.0517,62064955.8
2023-12,West,Mortgage,2577,First Home Loan,343,199983.95,13797.32,0.0483,65281380.75
2023-12,West,Personal Loan,2578,Flexi Loan,384,1583.88,26420.52,0.0199,596106.54
2023-12,West,Personal Loan,2579,Instant Loan,412,443.28,22791.35,0.0304,177079.37
2023-12,West,Savings Account,2580,High Yield Savings,272,1655.23,21284.99,0.0235,439642.33
2023-12,West,Savings Account,2581,Standard Savings,353,564.1,25341.02,0.0251,194129.2
2023-12,West,Investment,2582,WealthBuilder Fund,333,100.0,11996.87,0.0656,31115.52
2023-12,West,Investment,2583,Retirement Plan,411,1020.56,18857.08,0.05,398477.65
